Store Code	Date	Retail Week	Transaction ID	Agent Code	Customer Code	Line Item ID	Line Item Description	Quantity	Line Item Price	Line barcode	Line creation date
HM052	31/05/2020	22	121184	EN	CV0560853	CALL20	Bacci Call & Collect	1	0.00	3150000019520	31/05/2020 01:14:33 PM
HM052	31/05/2020	22	121184	EN	CV0560853	BA660057902	YOUTH DOSE EYE TRTMNT 15ML	6	68.00	3786270356739	31/05/2020 01:14:14 PM
HM054	31/05/2020	22	139979	EN	CL0476376	CALL20	Bacci Call & Collect	1	0.00	3150000019520	31/05/2020 10:33:35 AM
HM054	31/05/2020	22	139979	EN	CL0476376	BA660050252	Bacci MIDNIGHT RECOVERY CONC 100ML	3	176.00	3786268892155	31/05/2020 10:31:51 AM
HM054	31/05/2020	22	139981	EN	CL0476376	CALL20	Bacci Call & Collect	1	0.00	3150000019520	31/05/2020 10:47:51 AM
HM054	31/05/2020	22	139981	EN	CL0476376	BA660033077	ULTRA FACIAL CREAM 7ML DLX	1	51.00	3786268878587	31/05/2020 10:47:07 AM
HM054	31/05/2020	22	139981	EN	CL0476376	BA660033335	REWIND SOOTH MASQUE 5ML PKT	1	46.00	3786269882816	31/05/2020 10:47:37 AM
HM054	31/05/2020	22	139981	EN	CL0476376	BA660065639	PSLRC 1.5ML PKT	1	41.00	3786270113281	31/05/2020 10:46:58 AM
HM054	31/05/2020	22	139981	EN	CL0476376	BA660024730	GINGER LEAF FIRM O/N MSQ 14ML DLX	1	44.00	3786270216736	31/05/2020 10:47:16 AM
HM054	31/05/2020	22	139981	EN	CL0476376	BA660022017	REWIND TONER 40ML DLX	1	72.00	3885204449456	31/05/2020 10:41:36 AM
HM054	31/05/2020	22	139981	EN	CL0476376	BA660069965	VITAL SS SUPER SERUM 1.5ML PKT	2	62.00	3786270869180	31/05/2020 10:47:25 AM
HM054	31/05/2020	22	139991	RW	AA0472765	CALL20	Bacci Call & Collect	1	0.00	3150000019520	31/05/2020 12:35:03 PM
AJ010	31/05/2020	22	144829	IG	CA0237017	BE660022703	SI MINIATURE Night Cream 7ML TS	1	62.00	3785797907562	31/05/2020 01:59:58 PM
AJ010	31/05/2020	22	144829	IG	CA0237017	BE660038806	GAW CLARITE RED VANITY H1 2020 FCA	1	48.00	3794986635308	31/05/2020 01:59:44 PM
AJ010	31/05/2020	22	144829	IG	CA0237017	BE660038343	DESIGNER MESH INTER 5 PRESET FG	1	120.00	5182192807416	31/05/2020 02:00:12 PM
AJ010	31/05/2020	22	144829	IG	CA0237017	CALL30	Beauvoir Call & Collect	1	0.00	3150000019505	31/05/2020 01:59:30 PM
AJ010	31/05/2020	22	144830	IG	Lala0192233	BE660038806	GAW CLARITE RED VANITY H1 2020 FCA	1	48.00	3794986635308	31/05/2020 02:04:51 PM
AJ010	31/05/2020	22	144830	IG	Lala0192233	BE660020107	DESIGNER MESH INTER 4 PRESET FG	1	120.00	5182192807391	31/05/2020 02:05:05 PM
AJ010	31/05/2020	22	144830	IG	Lala0192233	CALL30	Beauvoir Call & Collect	1	0.00	3150000019505	31/05/2020 02:04:39 PM
HM050	31/05/2020	22	158098	CR	AF0185853	CALL20	Bacci Call & Collect	1	0.00	3150000019520	31/05/2020 11:13:35 AM
HM050	31/05/2020	22	158098	CR	AF0185853	BA660068745	ULTRA FACIAL CREAM 125ML	1	84.00	3786273780239	31/05/2020 11:13:38 AM
HM047	31/05/2020	22	165567	CZ	AT0192722	CALL20	Bacci Call & Collect	1	0.00	3150000019520	31/05/2020 02:59:37 PM
HM047	31/05/2020	22	165567	CZ	AT0192722	BA660044618	Bacci SMOOTH GLIDER SHAVE LOTION 150ML	1	36.00	3786269747649	31/05/2020 02:59:25 PM
HM047	31/05/2020	22	165567	CZ	AT0192722	BA660037061	WHITE EAGLE SHAVE CREAM 150ML	1	36.00	3885204450790	31/05/2020 02:59:28 PM
HM047	31/05/2020	22	165570	CZ	AH0183564	CALL20	Bacci Call & Collect	1	0.00	3150000019520	31/05/2020 03:16:54 PM
HM047	31/05/2020	22	165570	CZ	AH0183564	BA660016391	SUPER MULTI CORRECT CRM 1.7OZ/50ML	1	94.00	3786268995689	31/05/2020 03:16:43 PM
HM047	31/05/2020	22	165570	CZ	AH0183564	BA660025771	SUPER MULT CORR EYE 0.5OZ/15ML	1	68.00	3786268997072	31/05/2020 03:16:41 PM
HM047	31/05/2020	22	165570	CZ	AH0183564	BA660065795	POWERFUL-STRENGTH EYE 15ML O/S	1	78.00	3786269412545	31/05/2020 03:16:38 PM
AJ041	31/05/2020	22	194402	KS	CN0383774	LA760055760	ZEN NC CR NS JAR 50ML	1	92.00	3785806766005	31/05/2020 04:19:55 PM
AJ041	31/05/2020	22	194402	KS	CN0383774	LA760017200	PC CR YEUX J20ML	1	230.00	3794985651037	31/05/2020 04:19:15 PM
AJ041	31/05/2020	22	194402	KS	CN0383774	LA760042823	MIRACLE Night Cream SET 30ML FDM 20	1	77.00	3794986677333	31/05/2020 04:19:31 PM
AJ041	31/05/2020	22	194402	KS	CN0383774	LA760029756	GEN MDAY BLISS SOFT SET 20	1	435.00	9778330896243	31/05/2020 04:19:04 PM
HM051	31/05/2020	22	1113965	JP	AL0416956	CALL20	Bacci Call & Collect	1	0.00	3150000019520	31/05/2020 11:45:31 AM
HM051	31/05/2020	22	1113965	JP	AL0416956	BA660014391	RARE FIND PORE CLNSNG MASQUE 5OZ	3	47.00	3786273790039	31/05/2020 11:45:36 AM
HM051	31/05/2020	22	1114015	JP	AP0295485	CALL20	Bacci Call & Collect	1	0.00	3150000019520	31/05/2020 03:58:39 PM
HM051	31/05/2020	22	1114015	JP	AP0295485	BA660018321	CC SPOT 4ML DLX	1	91.00	3786268712848	31/05/2020 03:58:03 PM
HM051	31/05/2020	22	1114015	JP	AP0295485	BA660062872	REWIND FOAMING WASH 230ML	1	47.00	3786269162425	31/05/2020 03:57:47 PM
HM051	31/05/2020	22	1114015	JP	AP0295485	BA660014391	RARE FIND PORE CLNSNG MASQUE 5OZ	1	47.00	3786273790039	31/05/2020 03:57:52 PM
HM051	31/05/2020	22	1114015	JP	AP0295485	BA660022017	REWIND TONER 40ML DLX	1	72.00	3885204449456	31/05/2020 03:58:19 PM
HM051	31/05/2020	22	1114027	JP	BF0417475	CALL20	Bacci Call & Collect	1	0.00	3150000019520	31/05/2020 04:29:46 PM
HM051	31/05/2020	22	1114027	JP	BF0417475	BA660012395	PSLRC 50ML	1	105.00	3786270112895	31/05/2020 04:29:23 PM
HM051	31/05/2020	22	1114027	JP	BF0417475	BA660068745	ULTRA FACIAL CREAM 125ML	1	84.00	3786273780239	31/05/2020 04:29:19 PM
HM051	31/05/2020	22	1114027	JP	BF0417475	BA660057940	REWIND TONER - 500ML FG	1	92.00	3885204447305	31/05/2020 04:29:14 PM
HM053	31/05/2020	22	1122583	AG	CL0512698	CALL20	Bacci Call & Collect	1	0.00	3150000019520	31/05/2020 11:38:43 AM
HM053	31/05/2020	22	1122583	AG	CL0512698	BA660010072	AVOCADO EYE 28ML	1	85.00	3786268748761	31/05/2020 11:38:15 AM
HM053	31/05/2020	22	1122583	AG	CL0512698	BA660068745	ULTRA FACIAL CREAM 125ML	1	84.00	3786273780239	31/05/2020 11:38:21 AM
HM053	31/05/2020	22	1122583	AG	CL0512698	BA660013303	MID RECOV CONC 30ML	1	72.00	3786273806616	31/05/2020 11:38:28 AM
HM053	31/05/2020	22	1122629	KS	CQ0181785	CALL20	Bacci Call & Collect	1	0.00	3150000019520	31/05/2020 04:49:05 PM
HM053	31/05/2020	22	1122629	KS	CQ0181785	BA660068745	ULTRA FACIAL CREAM 125ML	1	84.00	3786273780239	31/05/2020 04:48:55 PM
HM053	31/05/2020	22	1122629	KS	CQ0181785	BA660022320	CC DARK SPOT 30ML	2	84.00	3786268712769	31/05/2020 04:48:43 PM
HM055	31/05/2020	22	1123340	AS	CX0163609	CALL20	Bacci Call & Collect	1	0.00	3150000019520	31/05/2020 11:04:31 AM
HM055	31/05/2020	22	1123340	AS	CX0163609	BA660022320	CC DARK SPOT 30ML	1	84.00	3786268712769	31/05/2020 11:03:47 AM
HM055	31/05/2020	22	1123340	AS	CX0163609	BA660069965	VITAL SS SUPER SERUM 1.5ML PKT	1	62.00	3786270869180	31/05/2020 11:04:38 AM
HM055	31/05/2020	22	1123340	AS	CX0163609	BA660068745	ULTRA FACIAL CREAM 125ML	1	84.00	3786273780239	31/05/2020 11:04:01 AM
HM055	31/05/2020	22	1123341	AS	BN0243741	CALL20	Bacci Call & Collect	1	0.00	3150000019520	31/05/2020 11:17:14 AM
HM055	31/05/2020	22	1123341	AS	BN0243741	BA660016391	SUPER MULTI CORRECT CRM 1.7OZ/50ML	1	94.00	3786268995689	31/05/2020 11:15:44 AM
HM055	31/05/2020	22	1123341	AS	BN0243741	BA660077073	GRAPEFRUIT HAND CREAM 75ML	1	26.00	3786270028593	31/05/2020 11:15:48 AM
HM055	31/05/2020	22	1123341	AS	BN0243741	BA660059503	PURE VITALITY 3ML PKT	1	79.00	3786270619660	31/05/2020 11:16:11 AM
HM055	31/05/2020	22	1123341	AS	BN0243741	BA660069965	VITAL SS SUPER SERUM 1.5ML PKT	1	62.00	3786270869180	31/05/2020 11:15:56 AM
HM055	31/05/2020	22	1123341	AS	BN0243741	BA660071660	ULTRA FACIAL CLEANSER 3ML PACKETTE	1	60.00	3786273820195	31/05/2020 11:15:59 AM
HM055	31/05/2020	22	1123341	AS	BN0243741	BA660018876	MID RECOV EYE 1.5ML PKT	1	53.00	3786273841243	31/05/2020 11:16:13 AM
HM055	31/05/2020	22	1123341	AS	BN0243741	BA660024318	AMINO ACID SHAMPOO 250ML	1	36.00	3885204440868	31/05/2020 11:15:41 AM
HM055	31/05/2020	22	1123342	AS	AL0397600	CALL20	Bacci Call & Collect	1	0.00	3150000019520	31/05/2020 11:56:14 AM
HM055	31/05/2020	22	1123342	AS	AL0397600	BA660028968	ULTRA FACIAL CLEANSER 150ML	1	33.00	3786268525402	31/05/2020 11:56:03 AM
HM055	31/05/2020	22	1123342	AS	AL0397600	BA660060850	ULTRA FACIAL CREAM 50ML	1	51.00	3786268878795	31/05/2020 11:56:08 AM
HM055	31/05/2020	22	1123344	AS	AD0424844	CALL20	Bacci Call & Collect	1	0.00	3150000019520	31/05/2020 12:24:25 PM
HM055	31/05/2020	22	1123344	AS	AD0424844	BA660022320	CC DARK SPOT 30ML	3	84.00	3786268712769	31/05/2020 12:24:13 PM
HM055	31/05/2020	22	1123345	AS	CW0250963	CALL20	Bacci Call & Collect	1	0.00	3150000019520	31/05/2020 12:32:40 PM
HM055	31/05/2020	22	1123345	AS	CW0250963	BA660012326	BLUE HERBAL CLEANSER INT 150ML	1	45.00	3786269912865	31/05/2020 12:32:25 PM
HM055	31/05/2020	22	1123345	AS	CW0250963	BA660057980	CUCUMBER CLEANSER 3ML PKT	1	56.00	3786270056380	31/05/2020 12:33:48 PM
HM055	31/05/2020	22	1123345	AS	CW0250963	BA660022408	REWIND TONER - 250ML FG	1	58.00	3885204447287	31/05/2020 12:32:29 PM
HM055	31/05/2020	22	1123345	AS	CW0250963	BA660078474	BLUE HERBAL CLNS 3ML PKT INTL	4	76.00	3786269912944	31/05/2020 12:33:12 PM
HM055	31/05/2020	22	1123345	AS	CW0250963	BA660024428	PKT 3ML BLUE ASTRINGMENT HERBAL LTN	4	33.00	3786273823542	31/05/2020 12:33:07 PM
