Store Code	Date	Retail Week	Transaction ID	Agent Code	Customer Code	Line Item ID	Line Item Description	Quantity	Line Item Price	Line barcode	Line creation date
AJ040	21/06/2020	25	116081	GC	BG0568951	BE660045403	FLUID SHEER 2 F/P30ML/NF2	1	92.00	3528390629841	21/06/2020 11:33:08 AM
AJ040	21/06/2020	25	116081	GC	BG0568951	BE660077652	LUMINOUS SILK 4.5 F/P30ML	1	100.00	3528390679324	21/06/2020 11:32:44 AM
AJ040	21/06/2020	25	116081	GC	BG0568951	BE660051801	COMPACT FREE WEAR 5.5	1	110.50	3794985586102	21/06/2020 11:32:01 AM
AJ040	21/06/2020	25	116081	GC	BG0568951	BE660071642	LUMINOUS SILK CONCEALER 3 F12ML	1	66.00	3794986599141	21/06/2020 11:31:01 AM
AJ040	21/06/2020	25	116081	GC	BG0568951	CALL30	Beauvoir Call & Collect	1	0.00	3150000019505	21/06/2020 11:30:49 AM
AJ040	21/06/2020	25	116092	GC	CT028094	BE660039878	FLUID SHEER 11 F/P30ML/NF2	1	92.00	3528390671393	21/06/2020 02:06:30 PM
AJ040	21/06/2020	25	116092	GC	CT028094	BE660073376	LUMINOUS SILK FDT 7.75 F/P 30ML	1	85.00	3794985925992	21/06/2020 02:06:45 PM
AJ040	21/06/2020	25	116092	GC	CT028094	BE660056578	LUMINOUS SILK CONCEALER 4.5 F12ML	1	66.00	3794986599174	21/06/2020 02:07:18 PM
AJ040	21/06/2020	25	116092	GC	CT028094	CALL30	Beauvoir Call & Collect	1	0.00	3150000019505	21/06/2020 02:07:41 PM
AJ040	21/06/2020	25	116094	GC	BX0397167	BE660057362	LUMINOUS SILK 6.5 F/P30ML	1	100.00	3528390679339	21/06/2020 02:12:39 PM
AJ040	21/06/2020	25	116094	GC	BX0397167	CALL30	Beauvoir Call & Collect	1	0.00	3150000019505	21/06/2020 02:13:16 PM
AJ040	21/06/2020	25	116096	GC	CO0228321	BE660043325	DESGN LIFT 5.5 REPACK F/P30ML/NP/NF	1	112.00	3785797565383	21/06/2020 02:19:52 PM
AJ040	21/06/2020	25	116096	GC	CO0228321	CALL30	Beauvoir Call & Collect	1	0.00	3150000019505	21/06/2020 02:20:23 PM
AJ026	21/06/2020	25	119632	RR	BQ091478	CALL30	Beauvoir Call & Collect	1	0.00	3150000019505	21/06/2020 12:20:39 PM
AJ026	21/06/2020	25	119632	RR	BQ091478	BE660033009	ADGH DEO 150ML(B)E/S/I/P/G/N/U /ZA	6	44.20	3528390661837	21/06/2020 12:17:31 PM
AJ033	21/06/2020	25	121614	LK	CS0386515	ES690050055	NUIT EDT NS 100ML	1	126.65	3533712393833	21/06/2020 12:51:59 PM
AJ033	21/06/2020	25	121614	LK	CS0386515	CALL50	ES Call & Collect	1	0.00	3150000019536	21/06/2020 12:53:36 PM
