Store Code	Date	Retail Week	Transaction ID	Agent Code	Customer Code	Line Item ID	Line Item Description	Quantity	Line Item Price	Line barcode	Line creation date
HM052	24/05/2020	21	121061	LC	AN0195332	CALL20	Bacci Call & Collect	1	0.00	3150000019520	24/05/2020 11:41:50 AM
HM052	24/05/2020	21	121061	LC	AN0195332	BA660051523	SMOOTH OIL INF LV IN 75ML	1	36.00	3786269460178	24/05/2020 11:41:54 AM
HM052	24/05/2020	21	121076	LC	CV0560853	CALL20	Bacci Call & Collect	1	0.00	3150000019520	24/05/2020 03:50:27 PM
HM052	24/05/2020	21	121076	LC	CV0560853	BA660021311	REWIND FOAMING WASH 500ML	1	75.00	3786269423717	24/05/2020 03:50:39 PM
HM052	24/05/2020	21	121078	LC	CV0560853	CALL20	Bacci Call & Collect	1	0.00	3150000019520	24/05/2020 03:55:17 PM
HM052	24/05/2020	21	121078	LC	CV0560853	BA660037533	CRANBERRY SEED MASQUE 100ML	1	68.00	3786269922708	24/05/2020 03:55:27 PM
HM052	24/05/2020	21	121078	LC	CV0560853	BA660017364	AVOCADO MASK 100G	1	68.00	3786270534702	24/05/2020 03:55:23 PM
HM052	24/05/2020	21	121081	LC	CV0560853	CALL20	Bacci Call & Collect	1	0.00	3150000019520	24/05/2020 04:01:29 PM
HM052	24/05/2020	21	121081	LC	CV0560853	BA660036919	POWERFUL WRINKLE REDUC EYE CRM 14ML	1	57.00	3786268883480	24/05/2020 04:01:14 PM
HM052	24/05/2020	21	121083	LC	CV0560853	CALL20	Bacci Call & Collect	1	0.00	3150000019520	24/05/2020 04:04:41 PM
HM052	24/05/2020	21	121083	LC	CV0560853	BA660062872	REWIND FOAMING WASH 230ML	1	47.00	3786269162425	24/05/2020 04:04:20 PM
HM052	24/05/2020	21	121083	LC	CV0560853	BA660025914	ACNE SPOT TREATMENT INTL 20ML	1	48.00	3786269538614	24/05/2020 04:04:27 PM
HM050	24/05/2020	21	157761	LH	CM0192580	CALL20	Bacci Call & Collect	1	0.00	3150000019520	24/05/2020 11:21:46 AM
HM050	24/05/2020	21	157761	LH	CM0192580	BA660076149	FRESH FACE ENERGIZING SCRUB 100ML	1	34.00	3786270000685	24/05/2020 11:21:38 AM
HM050	24/05/2020	21	157766	KK	CW0522058	CALL20	Bacci Call & Collect	1	0.00	3150000019520	24/05/2020 12:13:55 PM
HM050	24/05/2020	21	157766	KK	CW0522058	BA660057902	YOUTH DOSE EYE TRTMNT 15ML	1	68.00	3786270356739	24/05/2020 12:14:05 PM
HM050	24/05/2020	21	157766	KK	CW0522058	BA660017364	AVOCADO MASK 100G	1	68.00	3786270534702	24/05/2020 12:14:01 PM
HM050	24/05/2020	21	157766	KK	CW0522058	BA660079029	AMINO ACID SHAMPOO 500ML	1	56.00	3885204444002	24/05/2020 12:13:58 PM
HM050	24/05/2020	21	157771	KK	CZ0331507	CALL20	Bacci Call & Collect	1	0.00	3150000019520	24/05/2020 12:41:20 PM
